chrom	start	end	name	score	strand	splice_site	acceptors_skipped	exons_skipped	donors_skipped	anchor	known_donor	known_acceptor	known_junction	gene_names	gene_ids	transcripts
AY849321.1	16495	16556	JUNC00002823	9	+	TT-GG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	16495	16556	JUNC00002822	417	+	TT-GG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	16450	16587	JUNC00002824	2	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	16500	16652	JUNC00000846	189	+	TA-GT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	16501	16570	JUNC00000845	896	+	AG-GG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	16500	16652	JUNC00002825	7	+	TA-GT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	16503	16587	JUNC00002827	10	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	16423	20362	JUNC00002832	2	+	TG-TG	2	2	3	N	0	0	0	NA	NA	NA
AY849321.1	16566	16635	JUNC00002483	4046	+	AG-GT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	16568	20767	JUNC00002836	503	+	GA-CA	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	16566	16635	JUNC00002837	13	-	AC-CT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	16571	18499	JUNC00002838	13	-	GT-AG	1	1	2	N	0	0	0	NA	NA	NA
AY849321.1	16571	24663	JUNC00002831	993	-	GT-AG	2	1	3	N	0	0	0	NA	NA	NA
AY849321.1	16454	16663	JUNC00002839	31	+	GC-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	16583	22020	JUNC00002840	8	+	TA-TG	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	16583	22020	JUNC00002841	60	+	TA-TG	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	16462	16550	JUNC00002843	2	+	AA-CC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	16590	16669	JUNC00000101	571	+	TT-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	16590	16669	JUNC00002844	11	+	TT-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	16601	20899	JUNC00000108	472	+	AG-GC	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	16605	16679	JUNC00001182	828	+	TT-CC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	16606	16667	JUNC00002143	252	+	TG-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	16480	21975	JUNC00002848	2	+	GT-AG	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	16619	16761	JUNC00002854	15	+	GC-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	16619	20656	JUNC00001048	44	+	GC-GC	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	16633	16728	JUNC00000100	133	+	TA-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	16635	16704	JUNC00002858	14	+	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	16637	16699	JUNC00002340	179	+	TG-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	16638	16739	JUNC00002862	353	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	16653	16751	JUNC00002863	10	+	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	16665	16872	JUNC00002864	6	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	16682	21744	JUNC00002856	91	+	TC-AA	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	16684	24329	JUNC00002857	447	+	TG-TT	4	2	3	N	0	0	0	NA	NA	NA
AY849321.1	16690	22039	JUNC00002830	201	+	AT-TT	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	16614	16665	JUNC00002870	1	+	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	16735	16878	JUNC00001933	44	+	TA-TA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	16740	22011	JUNC00000800	138	+	AT-TT	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	16745	21843	JUNC00000799	553	+	CC-GA	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	16747	16828	JUNC00000802	777	+	TA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	16751	23829	JUNC00000801	102	+	TA-AA	4	2	3	N	0	0	0	NA	NA	NA
AY849321.1	16779	22980	JUNC00002834	176	-	GT-AG	2	1	3	N	0	0	0	NA	NA	NA
AY849321.1	16732	20193	JUNC00002879	4	+	TT-AG	2	1	2	N	0	0	0	NA	NA	NA
AY849321.1	16849	20989	JUNC00002880	198	+	GT-AG	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	16850	21287	JUNC00002881	479	+	TA-GC	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	16853	22796	JUNC00002883	877	+	AA-TC	4	2	3	N	0	0	0	NA	NA	NA
AY849321.1	16854	22142	JUNC00002885	326	+	AC-AG	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	16858	20491	JUNC00001095	2819	+	GC-AG	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	16858	21909	JUNC00002887	191	+	GC-AG	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	16860	19455	JUNC00001027	2633	+	TG-GG	1	1	2	N	0	0	0	NA	NA	NA
AY849321.1	16860	21982	JUNC00002888	418	+	TG-AG	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	16862	22213	JUNC00001028	216	+	TA-TT	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	16870	16944	JUNC00001029	6697	+	CT-AT	0	0	0	D	1	0	0	MLP	XLOC_000002	Hexon,Hexon:protease,MLP_Fib_ORF7,pVII:protease,pVII:protease_2
AY849321.1	16870	16944	JUNC00002896	100	-	AT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	16872	21797	JUNC00001030	1142	-	GT-AG	2	1	3	N	0	0	0	NA	NA	NA
AY849321.1	16870	16944	JUNC00002898	19	-	AT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	16898	22064	JUNC00000810	977	+	GA-TT	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	16898	22064	JUNC00002900	6	+	GA-TT	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	16855	21183	JUNC00002901	5	-	GT-AG	2	1	3	N	0	0	0	NA	NA	NA
AY849321.1	17075	17126	JUNC00002903	114	-	GA-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17077	17223	JUNC00002907	85	-	TA-CT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17021	17228	JUNC00002908	2	-	AG-GC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17002	17791	JUNC00002910	1	-	GC-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17075	17126	JUNC00002915	11	+	TT-TC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	16994	17971	JUNC00002912	9	-	CT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17071	24969	JUNC00002916	1	-	CC-TA	2	1	2	N	0	0	0	NA	NA	NA
AY849321.1	17001	17677	JUNC00002918	1	-	AA-GG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17115	17749	JUNC00002919	18	-	AC-TA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17119	17197	JUNC00002921	13	-	AT-TA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17119	17197	JUNC00002920	196	-	AT-TA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17124	17771	JUNC00002924	246	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17124	17742	JUNC00002923	7592	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17127	17181	JUNC00002925	147	-	TT-CA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17121	17221	JUNC00002926	9	-	AA-TA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17130	17764	JUNC00002927	19	-	AT-TA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17135	17753	JUNC00002929	215	-	GA-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17050	17182	JUNC00002932	2	-	AT-TC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17144	17374	JUNC00002935	32	-	TT-CA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17147	17437	JUNC00002936	21	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17170	17894	JUNC00002938	7	-	CT-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17191	17268	JUNC00002939	6	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17181	17670	JUNC00002941	1	-	GA-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17258	17314	JUNC00002942	244	-	TA-CA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17258	17314	JUNC00002943	5	-	TA-CA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17199	17537	JUNC00002944	4	-	GA-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17258	17314	JUNC00002945	4	+	TG-TA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17264	17590	JUNC00002946	17	-	AT-TA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17291	17424	JUNC00002947	49	-	AA-GA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17331	18031	JUNC00002949	75	-	AC-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17331	18031	JUNC00002950	17	-	AC-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17345	17437	JUNC00002951	25	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17349	17990	JUNC00002953	20	-	GC-CA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17353	17626	JUNC00002954	19	-	AT-TC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17356	17990	JUNC00002955	61	-	GC-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17360	18012	JUNC00002957	4	-	GC-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17356	17990	JUNC00002956	5	-	GC-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17364	17984	JUNC00002958	23	-	TT-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17371	17744	JUNC00002960	51	-	AG-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17368	17984	JUNC00002959	8	-	TT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17373	17444	JUNC00002961	20	-	AA-CA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17368	17985	JUNC00002964	11	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17373	17444	JUNC00002966	3	-	AA-CA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17404	17481	JUNC00002969	13	-	TA-CA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17448	17823	JUNC00002971	27	-	TA-TA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17382	17953	JUNC00002972	29	-	CT-TC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17473	17570	JUNC00002974	13	-	AG-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17473	17570	JUNC00002975	3	-	AG-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17481	17946	JUNC00002978	12	-	TG-TC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17520	17671	JUNC00002980	21	-	TG-GA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17575	17714	JUNC00002984	6	-	AA-CA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17620	17889	JUNC00002987	26	-	TC-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17506	17598	JUNC00002985	1	-	TT-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17627	18017	JUNC00002988	350	-	GC-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17637	17915	JUNC00002991	8	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17679	18718	JUNC00002992	7	-	TC-AG	1	1	2	N	0	0	0	NA	NA	NA
AY849321.1	17691	17880	JUNC00002993	11	-	TT-GT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17697	17911	JUNC00002995	6	-	AG-CA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17711	18045	JUNC00002996	32	-	TG-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17714	17786	JUNC00002997	74	-	GG-TC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17711	18045	JUNC00002999	4	-	TG-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17690	17896	JUNC00003000	6	-	AT-TC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17774	18014	JUNC00003003	10	-	AT-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17785	17860	JUNC00003004	8	-	AT-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17806	17859	JUNC00003006	41	-	TC-TA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17822	17940	JUNC00003010	5	+	TA-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17822	17940	JUNC00003009	25	-	CT-TA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17829	17924	JUNC00003013	15	-	GA-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17833	18015	JUNC00003018	9	-	TA-GC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17901	18006	JUNC00003022	87	-	CG-TA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17910	18702	JUNC00003024	10	-	TA-TA	1	1	2	N	0	0	0	NA	NA	NA
AY849321.1	17914	17985	JUNC00003026	12	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17914	18699	JUNC00003027	41	-	CT-AT	1	1	2	N	0	0	0	NA	NA	NA
AY849321.1	17914	18699	JUNC00003031	3	+	AT-AG	0	0	1	N	0	0	0	NA	NA	NA
AY849321.1	17917	18719	JUNC00003032	19	-	GT-CA	1	1	2	N	0	0	0	NA	NA	NA
AY849321.1	17921	18705	JUNC00003033	5	-	AC-GA	1	1	2	N	0	0	0	NA	NA	NA
AY849321.1	17927	18687	JUNC00003019	44	-	TG-CT	1	1	2	N	0	0	0	NA	NA	NA
AY849321.1	17928	18703	JUNC00003035	13	-	AT-AC	1	1	2	N	0	0	0	NA	NA	NA
AY849321.1	17955	18035	JUNC00003037	60	-	GA-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17895	18053	JUNC00003040	4	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17997	18053	JUNC00003041	962	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	17942	18176	JUNC00003042	2	-	CC-GA	0	0	1	N	0	0	0	NA	NA	NA
AY849321.1	17960	18032	JUNC00003043	2	-	AA-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	18055	18159	JUNC00003039	578	-	GT-AG	0	0	0	D	1	0	0	E2	XLOC_000003	DBP,ptp_pol1,ptp_pol2
AY849321.1	18059	18159	JUNC00003044	164	-	GT-AG	0	0	0	D	1	0	0	E2	XLOC_000003	DBP,ptp_pol1,ptp_pol2
AY849321.1	18059	18163	JUNC00003045	3	-	GT-AG	0	0	1	N	0	0	0	NA	NA	NA
AY849321.1	18061	18159	JUNC00003046	172	-	GT-AG	0	0	0	D	1	0	0	E2	XLOC_000003	DBP,ptp_pol1,ptp_pol2
AY849321.1	18073	18159	JUNC00003048	242	-	GT-AG	0	0	0	D	1	0	0	E2	XLOC_000003	DBP,ptp_pol1,ptp_pol2
AY849321.1	18076	18159	JUNC00003049	91	-	GT-AG	0	0	0	D	1	0	0	E2	XLOC_000003	DBP,ptp_pol1,ptp_pol2
AY849321.1	18079	18159	JUNC00003050	495	-	GT-AG	0	0	0	D	1	0	0	E2	XLOC_000003	DBP,ptp_pol1,ptp_pol2
AY849321.1	18081	18163	JUNC00003052	417	-	GT-AG	0	0	1	N	0	0	0	NA	NA	NA
AY849321.1	18081	18159	JUNC00003051	722	-	GT-AG	0	0	0	D	1	0	0	E2	XLOC_000003	DBP,ptp_pol1,ptp_pol2
AY849321.1	18087	18163	JUNC00003053	7635	-	GT-AG	0	0	1	A	0	1	0	E2	XLOC_000003	DBP,ptp_pol1,ptp_pol2
AY849321.1	18087	18159	JUNC00002979	161336	-	GT-AG	0	0	0	DA	1	1	1	E2	XLOC_000003	DBP,ptp_pol1,ptp_pol2
AY849321.1	18087	18441	JUNC00003056	14	-	GT-AG	1	1	1	A	0	1	0	E2	XLOC_000003	DBP,ptp_pol1,ptp_pol2
AY849321.1	18087	18684	JUNC00003055	1631	-	GT-AG	1	1	1	NDA	1	1	0	E2	XLOC_000003	DBP,ptp_pol1,ptp_pol2
AY849321.1	18087	21710	JUNC00003054	252	-	GT-AG	2	1	2	A	0	1	0	E2	XLOC_000003	DBP,ptp_pol1,ptp_pol2
AY849321.1	18087	18160	JUNC00003057	19	-	GG-AG	0	0	1	A	0	1	0	E2	XLOC_000003	DBP,ptp_pol1,ptp_pol2
AY849321.1	18086	18159	JUNC00003058	11	-	GT-GA	0	0	0	D	1	0	0	E2	XLOC_000003	DBP,ptp_pol1,ptp_pol2
AY849321.1	18087	18155	JUNC00003059	12	-	GT-AG	0	0	0	A	0	1	0	E2	XLOC_000003	DBP,ptp_pol1,ptp_pol2
AY849321.1	18087	18159	JUNC00002970	152	+	CT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	18091	18689	JUNC00003065	1	-	CT-TT	1	1	2	N	0	0	0	NA	NA	NA
AY849321.1	18087	18684	JUNC00003001	2	+	CT-AC	0	0	1	N	0	0	0	NA	NA	NA
AY849321.1	18087	18163	JUNC00002977	6	+	CT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	18189	18309	JUNC00000787	36	-	GT-AG	0	0	0	A	0	1	0	E2	XLOC_000003	DBP,ptp_pol1,ptp_pol2
AY849321.1	18189	18441	JUNC00000786	149	-	GT-AG	0	0	0	A	0	1	0	E2	XLOC_000003	DBP,ptp_pol1,ptp_pol2
AY849321.1	18189	18684	JUNC00000145	9612	-	GT-AG	0	0	0	DA	1	1	1	E2	XLOC_000003	DBP,ptp_pol1,ptp_pol2
AY849321.1	18189	20668	JUNC00000788	28	-	GT-AG	1	0	1	A	0	1	0	E2	XLOC_000003	DBP,ptp_pol1,ptp_pol2
AY849321.1	18189	21682	JUNC00000789	16	-	GT-AG	1	0	1	A	0	1	0	E2	XLOC_000003	DBP,ptp_pol1,ptp_pol2
AY849321.1	18189	18683	JUNC00000836	246	-	TA-AG	0	0	0	A	0	1	0	E2	XLOC_000003	DBP,ptp_pol1,ptp_pol2
AY849321.1	18189	18684	JUNC00000832	146425	+	CT-AC	0	0	1	N	0	0	0	NA	NA	NA
AY849321.1	18081	21710	JUNC00003080	1	-	GT-AG	2	1	2	N	0	0	0	NA	NA	NA
AY849321.1	18189	18685	JUNC00003066	124	-	GG-AG	0	0	1	A	0	1	0	E2	XLOC_000003	DBP,ptp_pol1,ptp_pol2
AY849321.1	18218	18684	JUNC00003068	25	-	GT-AG	0	0	0	D	1	0	0	E2	XLOC_000003	DBP,ptp_pol1,ptp_pol2
AY849321.1	18189	18309	JUNC00003060	122	+	CT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	18189	18441	JUNC00000847	160	+	CT-AC	0	0	1	N	0	0	0	NA	NA	NA
AY849321.1	18187	18326	JUNC00003075	3	-	AT-AT	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	18189	18685	JUNC00003070	1	?	CT-CC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	18218	18684	JUNC00003069	76	+	CT-AC	0	0	1	N	0	0	0	NA	NA	NA
AY849321.1	18189	20668	JUNC00003061	38	+	CT-AC	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	18189	21682	JUNC00003063	79	+	CT-AC	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	18303	18364	JUNC00003087	15	+	AT-AC	0	0	1	N	0	0	0	NA	NA	NA
AY849321.1	18313	18695	JUNC00003091	5	+	TC-AA	0	0	1	N	0	0	0	NA	NA	NA
AY849321.1	18316	18731	JUNC00003093	3	+	GA-CC	1	0	1	N	0	0	0	NA	NA	NA
AY849321.1	18350	20162	JUNC00000714	38841	+	GT-AG	1	1	1	DA	1	1	1	E3,MLP	XLOC_000002,XLOC_000002	100K:Fib,22K:Fib,33K:E3,33K_pVIII_E3_Fib,33K_pVIII_E3_lngr_tts,33K_pVIII_E3_xtra_exon,E3_Fib_ORF7,Hexon:protease,MLP_Fib_ORF7,pVII:protease,pVII:protease_2
AY849321.1	18350	20419	JUNC00003095	1299	+	GT-AG	2	2	2	NDA	1	1	0	E3,MLP	XLOC_000002,XLOC_000002	100K:Fib,22K:Fib,33K:E3,33K_pVIII_E3_Fib,33K_pVIII_E3_lngr_tts,33K_pVIII_E3_xtra_exon,E3_Fib_ORF7,Hexon:protease,MLP_Fib_ORF7,pVII:protease,pVII:protease_2
AY849321.1	18350	22492	JUNC00003094	528	+	GT-AG	3	2	2	NDA	1	1	0	E3,MLP	XLOC_000002,XLOC_000002	100K:Fib,22K:Fib,33K:E3,33K_pVIII_E3_Fib,33K_pVIII_E3_lngr_tts,33K_pVIII_E3_xtra_exon,E3_Fib_ORF7,Hexon:protease,MLP_Fib_ORF7,pVII:protease,pVII:protease_2
AY849321.1	18350	18699	JUNC00003098	505	+	GT-AG	0	0	0	D	1	0	0	E3,MLP	XLOC_000002,XLOC_000002	100K:Fib,22K:Fib,33K:E3,33K_pVIII_E3_lngr_tts,33K_pVIII_E3_xtra_exon,Hexon:protease,MLP_Fib_ORF7,pVII:protease,pVII:protease_2
AY849321.1	18350	18717	JUNC00000607	35490	+	GT-AG	0	0	0	DA	1	1	1	E3,MLP	XLOC_000002,XLOC_000002	100K:Fib,22K:Fib,33K:E3,33K_pVIII_E3_lngr_tts,33K_pVIII_E3_xtra_exon,Hexon:protease,MLP_Fib_ORF7,pVII:protease,pVII:protease_2
AY849321.1	18354	20167	JUNC00003099	8	+	GT-AG	2	1	1	N	0	0	0	NA	NA	NA
AY849321.1	18350	20130	JUNC00003096	406	+	GT-AG	1	1	1	D	1	0	0	E3,MLP	XLOC_000002,XLOC_000002	100K:Fib,22K:Fib,33K:E3,33K_pVIII_E3_Fib,33K_pVIII_E3_lngr_tts,33K_pVIII_E3_xtra_exon,E3_Fib_ORF7,Hexon:protease,MLP_Fib_ORF7,pVII:protease,pVII:protease_2
AY849321.1	18350	20167	JUNC00000766	457	+	GT-AG	2	1	1	D	1	0	0	E3,MLP	XLOC_000002,XLOC_000002	100K:Fib,22K:Fib,33K:E3,33K_pVIII_E3_Fib,33K_pVIII_E3_lngr_tts,33K_pVIII_E3_xtra_exon,E3_Fib_ORF7,Hexon:protease,MLP_Fib_ORF7,pVII:protease,pVII:protease_2
AY849321.1	18350	20894	JUNC00003097	65	+	GT-AG	3	2	2	D	1	0	0	E3,MLP	XLOC_000002,XLOC_000002	100K:Fib,22K:Fib,33K:E3,33K_pVIII_E3_Fib,33K_pVIII_E3_lngr_tts,33K_pVIII_E3_xtra_exon,E3_Fib_ORF7,Hexon:protease,MLP_Fib_ORF7,pVII:protease,pVII:protease_2
AY849321.1	18380	18682	JUNC00003083	11	-	AA-GT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	18341	18717	JUNC00003103	4	+	GT-AG	0	0	1	A	0	1	0	E3,MLP	XLOC_000002,XLOC_000002	100K:Fib,22K:Fib,33K:E3,33K_pVIII_E3_lngr_tts,33K_pVIII_E3_xtra_exon,Hexon:protease,MLP_Fib_ORF7,pVII:protease,pVII:protease_2
AY849321.1	18350	18678	JUNC00003108	285	+	GT-AG	0	0	0	D	1	0	0	E3,MLP	XLOC_000002,XLOC_000002	100K:Fib,22K:Fib,33K:E3,33K_pVIII_E3_lngr_tts,33K_pVIII_E3_xtra_exon,Hexon:protease,MLP_Fib_ORF7,pVII:protease,pVII:protease_2
AY849321.1	18350	18689	JUNC00003106	467	+	GT-AG	0	0	0	D	1	0	0	E3,MLP	XLOC_000002,XLOC_000002	100K:Fib,22K:Fib,33K:E3,33K_pVIII_E3_lngr_tts,33K_pVIII_E3_xtra_exon,Hexon:protease,MLP_Fib_ORF7,pVII:protease,pVII:protease_2
AY849321.1	18376	18489	JUNC00003109	1	-	TA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	18298	18692	JUNC00003111	1	+	GA-TT	0	0	1	N	0	0	0	NA	NA	NA
AY849321.1	18302	19863	JUNC00003113	1	+	CA-TC	1	1	2	N	0	0	0	NA	NA	NA
AY849321.1	18349	20153	JUNC00003115	4	+	GG-TT	1	1	2	N	0	0	0	NA	NA	NA
AY849321.1	18333	18689	JUNC00003116	7	+	TA-AG	0	0	1	N	0	0	0	NA	NA	NA
AY849321.1	18415	18574	JUNC00003119	4	+	TT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	18350	20140	JUNC00003120	132	+	GT-AG	1	1	1	D	1	0	0	E3,MLP	XLOC_000002,XLOC_000002	100K:Fib,22K:Fib,33K:E3,33K_pVIII_E3_Fib,33K_pVIII_E3_lngr_tts,33K_pVIII_E3_xtra_exon,E3_Fib_ORF7,Hexon:protease,MLP_Fib_ORF7,pVII:protease,pVII:protease_2
AY849321.1	18341	20162	JUNC00003121	1	+	GT-AG	1	1	2	A	0	1	0	E3,MLP	XLOC_000002,XLOC_000002	22K:Fib,33K:E3,33K_pVIII_E3_Fib,33K_pVIII_E3_lngr_tts,33K_pVIII_E3_xtra_exon,E3_Fib_ORF7,Hexon:protease,MLP_Fib_ORF7,pVII:protease,pVII:protease_2
AY849321.1	18350	18735	JUNC00003122	143	+	GT-AG	1	0	0	D	1	0	0	E3,MLP	XLOC_000002,XLOC_000002	100K:Fib,22K:Fib,33K:E3,33K_pVIII_E3_Fib,33K_pVIII_E3_lngr_tts,33K_pVIII_E3_xtra_exon,E3_Fib_ORF7,Hexon:protease,MLP_Fib_ORF7,pVII:protease,pVII:protease_2
AY849321.1	18448	20172	JUNC00003125	30	+	GT-AG	2	1	1	N	0	0	0	NA	NA	NA
AY849321.1	18341	18760	JUNC00003126	1	+	GT-AG	1	0	1	N	0	0	0	NA	NA	NA
AY849321.1	18333	18689	JUNC00003076	3	-	CT-TA	0	0	1	N	0	0	0	NA	NA	NA
AY849321.1	18485	19628	JUNC00003130	5	+	TT-CA	1	1	1	N	0	0	0	NA	NA	NA
AY849321.1	18497	18684	JUNC00003134	31	-	GT-AG	0	0	0	D	1	0	0	E2	XLOC_000003	DBP,ptp_pol1,ptp_pol2
AY849321.1	18503	18684	JUNC00003077	251	-	GT-AG	0	0	0	D	1	0	0	E2	XLOC_000003	DBP,ptp_pol1,ptp_pol2
AY849321.1	18524	18684	JUNC00003136	53	-	GT-AG	0	0	0	D	1	0	0	E2	XLOC_000003	DBP,ptp_pol1,ptp_pol2
AY849321.1	18551	18684	JUNC00003137	22	-	GT-AG	0	0	0	D	1	0	0	E2	XLOC_000003	DBP,ptp_pol1,ptp_pol2
AY849321.1	18573	18779	JUNC00003138	93	+	TT-AT	1	1	1	N	0	0	0	NA	NA	NA
